dev59_HR,dev60_SpO2,dev60_PI,dev59_PI,dev59_SpO2
83.0,93.0,0.2,2.0,92.0
83.0,93.0,0.2,2.0,92.0
83.0,93.0,0.2,2.0,92.0
83.0,93.0,0.2,2.0,91.0
83.0,93.0,0.2,2.0,91.0
83.0,93.0,0.2,2.0,91.0
83.0,93.0,0.2,2.0,91.0
82.0,93.0,0.2,2.0,91.0
82.0,93.0,0.2,2.0,91.0
82.0,93.0,0.2,2.0,91.0
82.0,93.0,0.2,2.0,91.0
83.0,93.0,0.2,2.0,91.0
83.0,93.0,0.2,2.0,91.0
83.0,93.0,0.2,2.0,91.0
83.0,93.0,0.2,2.0,91.0
83.0,93.0,0.2,2.0,91.0
83.0,93.0,0.2,2.0,91.0
83.0,93.0,0.2,2.0,91.0
83.0,93.0,0.2,2.0,91.0
85.0,93.0,0.2,2.0,91.0
85.0,93.0,0.2,2.0,91.0
85.0,93.0,0.2,2.0,91.0
85.0,93.0,0.2,2.0,91.0
85.0,93.0,0.2,2.0,91.0
85.0,93.0,0.2,2.0,91.0
85.0,93.0,0.2,2.0,91.0
85.0,93.0,0.2,2.0,91.0
85.0,93.0,0.2,2.0,92.0
85.0,93.0,0.2,2.0,92.0
85.0,93.0,0.2,2.0,92.0
85.0,93.0,0.2,2.0,92.0
85.0,93.0,0.2,2.0,92.0
85.0,93.0,0.2,2.0,92.0
85.0,93.0,0.2,2.0,92.0
85.0,93.0,0.2,2.0,92.0
85.0,93.0,0.2,2.0,92.0
85.0,93.0,0.2,2.0,92.0
85.0,93.0,0.2,2.0,92.0
85.0,93.0,0.2,2.0,92.0
86.0,93.0,0.2,2.0,91.0
86.0,93.0,0.2,2.0,91.0
86.0,93.0,0.2,2.0,91.0
86.0,93.0,0.2,2.0,91.0
86.0,93.0,0.2,2.0,91.0
86.0,93.0,0.2,2.0,91.0
86.0,93.0,0.2,2.0,91.0
87.0,93.0,0.2,2.0,91.0
87.0,93.0,0.2,2.0,91.0
87.0,93.0,0.2,2.0,91.0
87.0,93.0,0.2,2.0,91.0
87.0,93.0,0.2,2.0,91.0
87.0,93.0,0.2,2.0,91.0
87.0,93.0,0.2,2.0,91.0
87.0,93.0,0.2,2.0,91.0
87.0,93.0,0.2,2.0,91.0
86.0,93.0,0.2,2.0,91.0
86.0,92.0,0.2,2.0,91.0
86.0,92.0,0.2,2.0,91.0
86.0,92.0,0.2,2.0,91.0
86.0,92.0,0.2,2.0,90.0
86.0,92.0,0.2,2.0,90.0
86.0,92.0,0.2,2.0,90.0
86.0,92.0,0.2,2.0,90.0
86.0,92.0,0.2,2.0,90.0
86.0,92.0,0.2,2.0,90.0
86.0,92.0,0.2,2.0,90.0
86.0,92.0,0.2,2.0,90.0
88.0,92.0,0.2,2.0,91.0
88.0,93.0,0.2,2.0,91.0
88.0,93.0,0.2,2.0,91.0
88.0,93.0,0.2,2.0,91.0
89.0,93.0,0.2,2.0,91.0
89.0,93.0,0.2,2.0,91.0
89.0,93.0,0.2,2.0,91.0
89.0,93.0,0.2,2.0,91.0
87.0,93.0,0.2,2.0,91.0
87.0,93.0,0.2,2.0,91.0
87.0,93.0,0.2,2.0,91.0
87.0,92.0,0.2,2.0,91.0
86.0,92.0,0.2,2.0,91.0
86.0,92.0,0.2,2.0,91.0
86.0,92.0,0.2,2.0,91.0
86.0,92.0,0.2,2.0,91.0
86.0,92.0,0.2,2.0,91.0
86.0,92.0,0.2,2.0,91.0
86.0,92.0,0.2,2.0,91.0
86.0,92.0,0.2,2.0,91.0
86.0,92.0,0.2,2.0,91.0
86.0,92.0,0.2,2.0,91.0
86.0,92.0,0.2,2.0,91.0
86.0,92.0,0.2,2.0,91.0
86.0,92.0,0.2,2.0,90.0
86.0,92.0,0.2,2.0,90.0
86.0,92.0,0.2,2.0,90.0
86.0,92.0,0.2,2.0,90.0
85.0,92.0,0.2,2.0,90.0
85.0,92.0,0.2,2.0,90.0
85.0,92.0,0.2,2.0,90.0
85.0,92.0,0.2,2.0,90.0
85.0,92.0,0.2,2.0,89.0
85.0,92.0,0.2,2.0,89.0
85.0,92.0,0.2,2.0,89.0
85.0,92.0,0.2,2.0,89.0
85.0,92.0,0.2,2.0,89.0
85.0,92.0,0.2,2.0,89.0
85.0,92.0,0.2,2.0,89.0
85.0,92.0,0.2,2.0,89.0
87.0,92.0,0.2,2.0,88.0
87.0,92.0,0.2,2.0,88.0
87.0,92.0,0.2,2.0,88.0
87.0,91.0,0.2,2.0,88.0
87.0,91.0,0.2,2.0,87.0
87.0,90.0,0.2,2.0,87.0
87.0,90.0,0.2,2.0,87.0
87.0,90.0,0.2,2.0,87.0
87.0,90.0,0.2,2.0,87.0
87.0,89.0,0.2,2.0,87.0
87.0,89.0,0.2,2.0,87.0
87.0,89.0,0.2,2.0,87.0
85.0,89.0,0.2,2.0,86.0
85.0,89.0,0.2,2.0,86.0
85.0,89.0,0.2,2.0,86.0
85.0,89.0,0.2,2.0,86.0
85.0,89.0,0.2,2.0,86.0
85.0,88.0,0.2,2.0,86.0
85.0,88.0,0.2,2.0,86.0
85.0,88.0,0.2,2.0,86.0
85.0,88.0,0.2,2.0,86.0
85.0,88.0,0.2,2.0,86.0
85.0,88.0,0.2,2.0,86.0
85.0,88.0,0.2,2.0,86.0
85.0,88.0,0.2,2.0,86.0
85.0,88.0,0.2,2.0,86.0
85.0,88.0,0.2,2.0,86.0
85.0,88.0,0.2,2.0,86.0
85.0,88.0,0.2,2.0,86.0
85.0,88.0,0.2,2.0,86.0
85.0,88.0,0.2,2.0,86.0
85.0,88.0,0.2,2.0,86.0
85.0,88.0,0.2,2.0,86.0
85.0,88.0,0.2,2.0,86.0
85.0,88.0,0.2,2.0,86.0
85.0,88.0,0.2,2.0,86.0
85.0,88.0,0.2,2.0,86.0
85.0,88.0,0.2,2.0,86.0
85.0,88.0,0.2,2.0,86.0
86.0,88.0,0.2,2.0,86.0
86.0,88.0,0.2,2.0,86.0
86.0,88.0,0.2,2.0,86.0
86.0,88.0,0.2,2.0,86.0
86.0,88.0,0.2,2.0,86.0
86.0,88.0,0.2,2.0,86.0
86.0,88.0,0.2,2.0,86.0
86.0,88.0,0.2,2.0,86.0
86.0,88.0,0.2,2.0,86.0
86.0,88.0,0.2,2.0,86.0
86.0,88.0,0.2,2.0,86.0
86.0,88.0,0.2,2.0,86.0
86.0,88.0,0.2,2.0,86.0
85.0,88.0,0.2,2.0,85.0
85.0,88.0,0.2,2.0,85.0
85.0,88.0,0.2,2.0,85.0
85.0,88.0,0.2,2.0,85.0
85.0,88.0,0.2,2.0,85.0
85.0,88.0,0.2,2.0,85.0
85.0,88.0,0.2,2.0,85.0
85.0,88.0,0.2,2.0,85.0
86.0,88.0,0.2,2.0,85.0
86.0,88.0,0.2,2.0,85.0
86.0,88.0,0.2,2.0,85.0
86.0,88.0,0.2,2.0,85.0
86.0,88.0,0.2,2.0,85.0
86.0,88.0,0.2,2.0,85.0
86.0,88.0,0.2,2.0,85.0
86.0,88.0,0.2,2.0,85.0
87.0,88.0,0.2,2.0,85.0
87.0,88.0,0.2,2.0,85.0
87.0,88.0,0.2,2.0,85.0
87.0,88.0,0.2,2.0,85.0
87.0,88.0,0.2,2.0,85.0
87.0,87.0,0.2,2.0,85.0
87.0,87.0,0.2,2.0,85.0
87.0,87.0,0.2,2.0,85.0
88.0,87.0,0.2,2.0,83.0
88.0,87.0,0.2,2.0,83.0
88.0,87.0,0.2,2.0,83.0
88.0,87.0,0.2,2.0,83.0
87.0,87.0,0.2,2.0,82.0
87.0,87.0,0.2,2.0,82.0
87.0,87.0,0.2,2.0,82.0
87.0,87.0,0.2,2.0,82.0
88.0,87.0,0.2,2.0,82.0
88.0,87.0,0.2,2.0,82.0
88.0,87.0,0.2,2.0,82.0
88.0,86.0,0.2,2.0,82.0
88.0,86.0,0.2,2.0,82.0
88.0,86.0,0.2,2.0,82.0
88.0,86.0,0.2,2.0,82.0
88.0,86.0,0.2,2.0,82.0
89.0,86.0,0.2,2.0,83.0
89.0,85.0,0.2,2.0,83.0
89.0,85.0,0.2,2.0,83.0
89.0,85.0,0.2,2.0,83.0
89.0,85.0,0.2,2.0,84.0
89.0,85.0,0.2,2.0,84.0
89.0,85.0,0.2,2.0,84.0
89.0,85.0,0.2,2.0,84.0
88.0,85.0,0.2,2.0,84.0
88.0,85.0,0.2,2.0,84.0
88.0,85.0,0.2,2.0,84.0
88.0,85.0,0.2,2.0,84.0
88.0,85.0,0.2,2.0,84.0
88.0,86.0,0.2,2.0,84.0
88.0,86.0,0.2,2.0,84.0
88.0,86.0,0.2,2.0,84.0
88.0,86.0,0.2,2.0,84.0
88.0,86.0,0.2,2.0,84.0
88.0,86.0,0.2,2.0,84.0
88.0,85.0,0.2,2.0,84.0
89.0,85.0,0.2,1.0,84.0
89.0,85.0,0.2,1.0,84.0
89.0,85.0,0.2,1.0,84.0
89.0,85.0,0.2,1.0,84.0
90.0,85.0,0.2,2.0,84.0
90.0,85.0,0.2,2.0,84.0
90.0,85.0,0.2,2.0,84.0
90.0,85.0,0.2,2.0,84.0
90.0,85.0,0.2,2.0,84.0
90.0,85.0,0.2,2.0,84.0
90.0,85.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
89.0,85.0,0.2,2.0,84.0
89.0,85.0,0.2,2.0,85.0
89.0,84.0,0.2,2.0,85.0
89.0,84.0,0.2,2.0,85.0
89.0,84.0,0.2,2.0,85.0
90.0,84.0,0.2,2.0,84.0
90.0,84.0,0.2,2.0,84.0
90.0,84.0,0.2,2.0,84.0
90.0,84.0,0.2,2.0,84.0
88.0,84.0,0.2,2.0,84.0
88.0,84.0,0.2,2.0,84.0
88.0,84.0,0.2,2.0,84.0
88.0,84.0,0.2,2.0,84.0
88.0,84.0,0.2,2.0,84.0
88.0,85.0,0.2,2.0,84.0
88.0,85.0,0.2,2.0,84.0
88.0,85.0,0.2,2.0,84.0
88.0,85.0,0.2,2.0,84.0
88.0,86.0,0.2,2.0,84.0
88.0,86.0,0.2,2.0,84.0
88.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
90.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
89.0,86.0,0.2,2.0,84.0
88.0,86.0,0.2,2.0,84.0
88.0,86.0,0.2,2.0,84.0
88.0,86.0,0.2,2.0,84.0
88.0,85.0,0.2,2.0,84.0
88.0,85.0,0.2,2.0,84.0
88.0,85.0,0.2,2.0,84.0
88.0,85.0,0.2,2.0,84.0
88.0,85.0,0.2,2.0,84.0
89.0,85.0,0.2,2.0,84.0
89.0,85.0,0.2,2.0,84.0
89.0,85.0,0.2,2.0,84.0
89.0,85.0,0.2,2.0,84.0
88.0,85.0,0.2,2.0,83.0
88.0,85.0,0.2,2.0,83.0
88.0,85.0,0.2,2.0,83.0
88.0,85.0,0.2,2.0,83.0
87.0,85.0,0.2,2.0,83.0
87.0,85.0,0.2,2.0,83.0
87.0,85.0,0.2,2.0,83.0
87.0,85.0,0.2,2.0,83.0
88.0,85.0,0.2,2.0,83.0
88.0,85.0,0.2,2.0,83.0
88.0,85.0,0.2,2.0,83.0
88.0,85.0,0.2,2.0,83.0
91.0,85.0,0.2,2.0,83.0
91.0,85.0,0.2,2.0,83.0
91.0,85.0,0.2,2.0,83.0
91.0,85.0,0.2,2.0,83.0
89.0,85.0,0.2,2.0,83.0
89.0,85.0,0.2,2.0,83.0
89.0,85.0,0.2,2.0,83.0
89.0,85.0,0.2,2.0,83.0
89.0,85.0,0.2,2.0,83.0
89.0,85.0,0.2,2.0,83.0
89.0,85.0,0.2,2.0,83.0
88.0,85.0,0.2,2.0,83.0
86.0,85.0,0.2,2.0,84.0
86.0,85.0,0.2,2.0,84.0
86.0,85.0,0.2,2.0,84.0
86.0,85.0,0.2,2.0,84.0
86.0,85.0,0.2,2.0,84.0
86.0,85.0,0.2,2.0,84.0
86.0,85.0,0.2,2.0,84.0
86.0,85.0,0.2,2.0,84.0
86.0,85.0,0.2,2.0,84.0
86.0,85.0,0.2,2.0,84.0
86.0,85.0,0.2,2.0,84.0
86.0,85.0,0.2,2.0,84.0
87.0,85.0,0.2,2.0,83.0
87.0,85.0,0.2,2.0,83.0
87.0,85.0,0.2,2.0,83.0
87.0,85.0,0.2,2.0,83.0
86.0,85.0,0.2,2.0,83.0
86.0,85.0,0.2,2.0,83.0
86.0,85.0,0.2,2.0,83.0
86.0,84.0,0.2,2.0,83.0
86.0,84.0,0.2,2.0,83.0
86.0,84.0,0.2,2.0,83.0
86.0,84.0,0.2,2.0,83.0
86.0,84.0,0.2,2.0,83.0
87.0,84.0,0.2,2.0,84.0
87.0,84.0,0.2,2.0,84.0
87.0,84.0,0.2,2.0,84.0
87.0,84.0,0.2,2.0,84.0
86.0,84.0,0.2,2.0,85.0
86.0,84.0,0.2,2.0,85.0
86.0,84.0,0.2,2.0,85.0
86.0,85.0,0.2,2.0,85.0
86.0,85.0,0.2,2.0,84.0
86.0,85.0,0.2,2.0,84.0
86.0,85.0,0.2,2.0,84.0
86.0,85.0,0.2,2.0,84.0
86.0,85.0,0.2,2.0,84.0
86.0,85.0,0.2,2.0,84.0
86.0,85.0,0.2,2.0,84.0
86.0,85.0,0.2,2.0,84.0
87.0,85.0,0.2,2.0,84.0
87.0,85.0,0.2,2.0,84.0
87.0,85.0,0.2,2.0,84.0
87.0,85.0,0.2,2.0,84.0
87.0,85.0,0.2,2.0,84.0
87.0,85.0,0.2,2.0,84.0
87.0,85.0,0.2,2.0,84.0
87.0,85.0,0.2,2.0,84.0
87.0,85.0,0.2,2.0,84.0
87.0,85.0,0.2,2.0,84.0
87.0,85.0,0.2,2.0,84.0
87.0,85.0,0.2,2.0,84.0
86.0,85.0,0.2,2.0,83.0
86.0,85.0,0.2,2.0,83.0
86.0,85.0,0.2,2.0,83.0
86.0,85.0,0.2,2.0,83.0
85.0,85.0,0.2,2.0,84.0
85.0,85.0,0.2,2.0,84.0
85.0,85.0,0.2,2.0,84.0
85.0,85.0,0.2,2.0,84.0
84.0,85.0,0.2,2.0,84.0
84.0,85.0,0.2,2.0,84.0
84.0,85.0,0.2,2.0,84.0
84.0,85.0,0.2,2.0,84.0
86.0,85.0,0.2,2.0,83.0
86.0,85.0,0.2,2.0,83.0
86.0,85.0,0.2,2.0,83.0
86.0,85.0,0.2,2.0,83.0
87.0,85.0,0.2,2.0,84.0
87.0,85.0,0.2,2.0,84.0
87.0,85.0,0.2,2.0,84.0
87.0,85.0,0.2,2.0,84.0
87.0,85.0,0.2,2.0,83.0
87.0,85.0,0.2,2.0,83.0
87.0,85.0,0.2,2.0,83.0
87.0,85.0,0.2,2.0,83.0
88.0,85.0,0.2,2.0,83.0
88.0,86.0,0.2,2.0,83.0
88.0,86.0,0.2,2.0,83.0
88.0,86.0,0.2,2.0,83.0
90.0,86.0,0.2,2.0,83.0
90.0,86.0,0.2,2.0,83.0
90.0,86.0,0.2,2.0,83.0
90.0,86.0,0.2,2.0,83.0
91.0,86.0,0.2,2.0,84.0
91.0,87.0,0.2,2.0,84.0
91.0,87.0,0.2,2.0,84.0
91.0,87.0,0.2,2.0,84.0
91.0,87.0,0.2,2.0,84.0
91.0,87.0,0.2,2.0,84.0
91.0,87.0,0.2,2.0,84.0
91.0,87.0,0.2,2.0,84.0
91.0,87.0,0.2,2.0,84.0
91.0,86.0,0.2,2.0,84.0
91.0,86.0,0.2,2.0,84.0
91.0,86.0,0.2,2.0,84.0
91.0,86.0,0.2,2.0,84.0
91.0,86.0,0.2,2.0,84.0
91.0,86.0,0.2,2.0,84.0
91.0,86.0,0.2,2.0,84.0
92.0,86.0,0.2,2.0,84.0
92.0,86.0,0.2,2.0,84.0
92.0,86.0,0.2,2.0,84.0
92.0,86.0,0.2,2.0,84.0
93.0,86.0,0.2,2.0,84.0
93.0,85.0,0.2,2.0,84.0
93.0,85.0,0.2,2.0,84.0
93.0,85.0,0.2,2.0,84.0
93.0,85.0,0.2,2.0,84.0
93.0,85.0,0.2,2.0,84.0
93.0,85.0,0.2,2.0,84.0
93.0,85.0,0.2,2.0,84.0
94.0,85.0,0.2,2.0,85.0
94.0,85.0,0.2,2.0,85.0
94.0,85.0,0.2,2.0,85.0
94.0,85.0,0.2,2.0,85.0
97.0,85.0,0.2,2.0,85.0
97.0,85.0,0.2,2.0,85.0
97.0,85.0,0.2,2.0,85.0
97.0,85.0,0.2,2.0,85.0
96.0,85.0,0.2,2.0,84.0
96.0,85.0,0.2,2.0,84.0
96.0,85.0,0.2,2.0,84.0
96.0,85.0,0.2,2.0,84.0
95.0,85.0,0.2,2.0,84.0
95.0,85.0,0.2,2.0,84.0
95.0,85.0,0.2,2.0,84.0
95.0,85.0,0.2,2.0,84.0
95.0,85.0,0.2,2.0,84.0
95.0,85.0,0.2,2.0,84.0
95.0,85.0,0.2,2.0,84.0
95.0,85.0,0.2,2.0,84.0
94.0,85.0,0.2,2.0,83.0
94.0,85.0,0.2,2.0,83.0
94.0,85.0,0.2,2.0,83.0
94.0,85.0,0.2,2.0,83.0
94.0,85.0,0.2,2.0,83.0
94.0,85.0,0.2,2.0,83.0
94.0,85.0,0.2,2.0,83.0
94.0,84.0,0.2,2.0,83.0
93.0,84.0,0.2,2.0,83.0
93.0,84.0,0.2,2.0,83.0
93.0,84.0,0.2,2.0,83.0
93.0,84.0,0.2,2.0,83.0
92.0,84.0,0.2,2.0,83.0
92.0,85.0,0.2,2.0,83.0
92.0,85.0,0.2,2.0,83.0
92.0,85.0,0.2,2.0,83.0
92.0,85.0,0.2,2.0,83.0
92.0,85.0,0.2,2.0,83.0
92.0,85.0,0.2,2.0,83.0
92.0,85.0,0.2,2.0,83.0
92.0,85.0,0.2,2.0,83.0
92.0,85.0,0.2,2.0,83.0
92.0,85.0,0.2,2.0,83.0
92.0,85.0,0.2,2.0,83.0
93.0,85.0,0.2,2.0,84.0
93.0,85.0,0.2,2.0,84.0
93.0,85.0,0.2,2.0,84.0
93.0,85.0,0.2,2.0,84.0
91.0,85.0,0.2,2.0,84.0
91.0,85.0,0.2,2.0,84.0
91.0,85.0,0.2,2.0,84.0
91.0,84.0,0.2,2.0,84.0
91.0,84.0,0.2,2.0,84.0
91.0,83.0,0.2,2.0,84.0
91.0,83.0,0.2,2.0,84.0
91.0,82.0,0.2,2.0,84.0
91.0,82.0,0.2,2.0,84.0
91.0,81.0,0.2,2.0,84.0
91.0,81.0,0.2,2.0,84.0
91.0,81.0,0.2,2.0,84.0
92.0,81.0,0.2,2.0,81.0
92.0,81.0,0.2,2.0,81.0
92.0,81.0,0.2,2.0,81.0
92.0,81.0,0.2,2.0,81.0
92.0,81.0,0.2,2.0,81.0
92.0,80.0,0.2,2.0,81.0
92.0,80.0,0.2,2.0,81.0
92.0,79.0,0.2,2.0,81.0
90.0,79.0,0.2,2.0,80.0
90.0,79.0,0.2,2.0,80.0
90.0,79.0,0.2,2.0,80.0
90.0,79.0,0.2,2.0,80.0
89.0,79.0,0.2,2.0,80.0
89.0,78.0,0.2,2.0,80.0
89.0,78.0,0.2,2.0,80.0
89.0,77.0,0.2,2.0,80.0
88.0,77.0,0.2,2.0,79.0
88.0,77.0,0.2,2.0,79.0
88.0,77.0,0.2,2.0,79.0
88.0,77.0,0.2,2.0,79.0
87.0,77.0,0.2,2.0,79.0
87.0,76.0,0.2,2.0,79.0
87.0,76.0,0.2,2.0,79.0
87.0,76.0,0.2,2.0,79.0
87.0,76.0,0.2,2.0,79.0
87.0,76.0,0.2,2.0,79.0
87.0,76.0,0.2,2.0,79.0
87.0,76.0,0.2,2.0,78.0
85.0,76.0,0.2,2.0,78.0
85.0,76.0,0.2,2.0,78.0
85.0,76.0,0.2,2.0,78.0
85.0,77.0,0.2,2.0,78.0
85.0,77.0,0.2,2.0,78.0
85.0,77.0,0.2,2.0,78.0
85.0,77.0,0.2,2.0,78.0
85.0,77.0,0.2,2.0,78.0
85.0,77.0,0.2,2.0,78.0
85.0,77.0,0.2,2.0,78.0
85.0,77.0,0.2,2.0,78.0
85.0,77.0,0.2,2.0,78.0
85.0,77.0,0.2,2.0,77.0
85.0,77.0,0.2,2.0,77.0
85.0,77.0,0.2,2.0,77.0
85.0,77.0,0.2,2.0,77.0
84.0,77.0,0.2,2.0,78.0
84.0,77.0,0.2,2.0,78.0
84.0,77.0,0.2,2.0,78.0
84.0,77.0,0.2,2.0,78.0
84.0,77.0,0.2,2.0,77.0
84.0,77.0,0.2,2.0,77.0
84.0,77.0,0.2,2.0,77.0
84.0,77.0,0.2,2.0,77.0
84.0,77.0,0.2,2.0,77.0
84.0,78.0,0.2,2.0,77.0
84.0,78.0,0.2,2.0,77.0
84.0,78.0,0.2,2.0,77.0
85.0,78.0,0.2,2.0,78.0
85.0,78.0,0.2,2.0,78.0
85.0,78.0,0.2,2.0,78.0
85.0,79.0,0.2,2.0,78.0
83.0,79.0,0.2,2.0,77.0
83.0,79.0,0.2,2.0,77.0
83.0,79.0,0.2,2.0,77.0
83.0,79.0,0.2,2.0,77.0
84.0,79.0,0.2,2.0,77.0
84.0,79.0,0.2,2.0,77.0
84.0,79.0,0.2,2.0,77.0
84.0,78.0,0.2,2.0,77.0
85.0,78.0,0.2,2.0,77.0
85.0,78.0,0.2,2.0,77.0
85.0,78.0,0.2,2.0,77.0
85.0,78.0,0.2,2.0,77.0
86.0,78.0,0.2,2.0,78.0
86.0,78.0,0.2,2.0,78.0
86.0,78.0,0.2,2.0,78.0
86.0,79.0,0.2,2.0,78.0
86.0,79.0,0.2,2.0,78.0
86.0,79.0,0.2,2.0,78.0
86.0,79.0,0.2,2.0,78.0
86.0,80.0,0.2,2.0,78.0
84.0,80.0,0.2,2.0,80.0
84.0,80.0,0.2,2.0,80.0
84.0,80.0,0.2,2.0,80.0
84.0,80.0,0.2,2.0,80.0
84.0,80.0,0.2,2.0,78.0
84.0,80.0,0.2,2.0,78.0
84.0,80.0,0.2,2.0,78.0
84.0,80.0,0.2,2.0,78.0
84.0,80.0,0.2,1.0,77.0
84.0,80.0,0.2,1.0,77.0
84.0,80.0,0.2,1.0,77.0
84.0,80.0,0.2,1.0,77.0
86.0,80.0,0.2,2.0,78.0
86.0,80.0,0.2,2.0,78.0
86.0,80.0,0.2,2.0,78.0
86.0,80.0,0.2,2.0,78.0
86.0,80.0,0.2,2.0,77.0
86.0,80.0,0.2,2.0,77.0
86.0,80.0,0.2,2.0,77.0
86.0,79.0,0.2,2.0,77.0
87.0,79.0,0.2,2.0,77.0
87.0,79.0,0.2,2.0,77.0
87.0,79.0,0.2,2.0,77.0
87.0,79.0,0.2,2.0,77.0
87.0,79.0,0.2,2.0,78.0
87.0,79.0,0.2,2.0,78.0
87.0,79.0,0.2,2.0,78.0
87.0,79.0,0.2,2.0,78.0
87.0,79.0,0.2,2.0,79.0
87.0,80.0,0.2,2.0,79.0
87.0,80.0,0.2,2.0,79.0
87.0,80.0,0.2,2.0,79.0
87.0,80.0,0.2,2.0,80.0
87.0,80.0,0.2,2.0,80.0
87.0,80.0,0.2,2.0,80.0
87.0,80.0,0.2,2.0,80.0
87.0,80.0,0.2,2.0,80.0
87.0,80.0,0.2,2.0,80.0
87.0,80.0,0.2,2.0,80.0
87.0,80.0,0.2,2.0,80.0
87.0,80.0,0.2,2.0,80.0
87.0,79.0,0.2,2.0,80.0
87.0,79.0,0.2,2.0,80.0
87.0,79.0,0.2,2.0,80.0
87.0,79.0,0.2,2.0,80.0
87.0,79.0,0.2,2.0,80.0
87.0,79.0,0.2,2.0,80.0
85.0,79.0,0.2,5.0,77.0
87.0,79.0,0.2,2.0,75.0
87.0,79.0,0.2,2.0,75.0
87.0,79.0,0.2,2.0,75.0
87.0,79.0,0.2,2.0,75.0
88.0,79.0,0.2,2.0,76.0
88.0,79.0,0.2,2.0,76.0
88.0,79.0,0.2,2.0,76.0
88.0,80.0,0.2,2.0,76.0
88.0,80.0,0.2,2.0,76.0
88.0,80.0,0.2,2.0,76.0
88.0,80.0,0.2,2.0,76.0
88.0,80.0,0.2,2.0,76.0
87.0,80.0,0.2,2.0,78.0
87.0,80.0,0.2,2.0,78.0
87.0,80.0,0.2,2.0,78.0
87.0,81.0,0.2,2.0,78.0
87.0,81.0,0.2,2.0,78.0
87.0,81.0,0.2,2.0,78.0
87.0,81.0,0.2,2.0,78.0
87.0,81.0,0.2,2.0,78.0
88.0,81.0,0.2,2.0,78.0
88.0,81.0,0.2,2.0,78.0
88.0,81.0,0.2,2.0,78.0
88.0,81.0,0.2,2.0,78.0
86.0,81.0,0.2,2.0,78.0
86.0,81.0,0.2,2.0,78.0
86.0,81.0,0.2,2.0,78.0
86.0,81.0,0.2,2.0,78.0
86.0,81.0,0.2,2.0,78.0
86.0,81.0,0.2,2.0,78.0
86.0,81.0,0.2,2.0,78.0
86.0,81.0,0.2,2.0,78.0
88.0,81.0,0.2,2.0,78.0
88.0,80.0,0.2,2.0,78.0
88.0,80.0,0.2,2.0,78.0
88.0,80.0,0.2,2.0,78.0
88.0,80.0,0.2,2.0,77.0
88.0,80.0,0.2,2.0,77.0
88.0,80.0,0.2,2.0,77.0
88.0,79.0,0.2,2.0,77.0
88.0,79.0,0.2,2.0,76.0
88.0,79.0,0.2,2.0,76.0
88.0,79.0,0.2,2.0,76.0
88.0,79.0,0.2,2.0,76.0
87.0,79.0,0.2,2.0,76.0
87.0,79.0,0.2,2.0,76.0
87.0,79.0,0.2,2.0,76.0
87.0,79.0,0.2,2.0,76.0
90.0,79.0,0.2,2.0,76.0
90.0,79.0,0.2,2.0,76.0
90.0,79.0,0.2,2.0,76.0
